"enragé","enragé,enragée,enragées,enragés"
"enfermé","enfermé,enfermée,enfermées,enfermés"
"dénudé","dénudé,dénudée,dénudées,dénudés"
"dormant","dormant,dormante,dormantes,dormants"
"cramoisi","cramoisi,cramoisie,cramoisies,cramoisis"
"convaincant","convaincant,convaincante,convaincantes,convaincants"
"châtain","châtain,châtaine,châtaines,châtains"
"caressant","caressant,caressante,caressantes,caressants"
"bénit","bénit,bénite,bénites,bénits"
"bouilli","bouilli,bouillie,bouillies,bouillis"
"éprouvé","éprouvé,éprouvée,éprouvées,éprouvés"
"vorace","vorace,voraces"
"surhumain","surhumain,surhumaine,surhumaines,surhumains"
"reconnu","reconnu,reconnue,reconnues,reconnus"
"ravagé","ravagé,ravagée,ravagées,ravagés"
"piètre","piètre,piètres"
"philosophique","philosophique,philosophiques"
"optimiste","optimiste,optimistes"
"mythique","mythique,mythiques"
"libanais","libanais,libanaise,libanaises"
"inlassable","inlassable,inlassables"
"inexorable","inexorable,inexorables"
"indigène","indigène,indigènes"
"improvisé","improvisé,improvisée,improvisées,improvisés"
"hebdomadaire","hebdomadaire,hebdomadaires"
"exsangue","exsangue,exsangues"
"ennuyé","ennuyé,ennuyée,ennuyées,ennuyés"
"désemparé","désemparé,désemparée,désemparées,désemparés"
"disposé","disposé,disposée,disposées,disposés"
"comblé","comblé,comblée,comblées,comblés"
"coiffé","coiffé,coiffée,coiffées,coiffés"
"bourguignon","bourguignon,bourguignonne,bourguignonnes,bourguignons"
"biblique","biblique,bibliques"
"angoissant","angoissant,angoissante,angoissantes,angoissants"
"allant","allant,allante"
"agaçant","agaçant,agaçante,agaçantes,agaçants"
"affilé","affilé,affilée,affilées,affilés"
"édifiant","édifiant,édifiante,édifiantes,édifiants"
"rieux","rieuse,rieuses"
"orageux","orageuse,orageuses,orageux"
"neigeux","neigeuse,neigeuses,neigeux"
"insidieux","insidieuse,insidieuses,insidieux"
"hygiénique","hygiénique,hygiéniques"
"fastidieux","fastidieuse,fastidieuses,fastidieux"
"décoratif","décoratif,décoratifs,décorative,décoratives"
"durci","durci,durcie,durcies,durcis"
"contrarié","contrarié,contrariée,contrariées,contrariés"
"concentrique","concentrique,concentriques"
"cardinal","cardinal,cardinale,cardinales,cardinaux"
"bouché","bouché,bouchée,bouchées,bouchés"
"annuel","annuel,annuelle,annuelles,annuels"
"anglo-saxon","anglo-saxon,anglo-saxonne,anglo-saxonnes,anglo-saxons"
"studieux","studieuse,studieuses,studieux"
"somnolent","somnolent,somnolente,somnolentes,somnolents"
"répandu","répandu,répandue,répandues,répandus"
"rival","rival,rivale,rivales,rivaux"
"raté","raté,ratée,ratées,ratés"
"pimpant","pimpant,pimpante,pimpantes,pimpants"
"myope","myope,myopes"
"millénaire","millénaire,millénaires"
"mexicain","mexicain,mexicaine,mexicaines,mexicains"
"joueur","joueur,joueurs,joueuse,joueuses"
"insipide","insipide,insipides"
"ininterrompu","ininterrompu,ininterrompue,ininterrompues,ininterrompus"
"guéri","guéri,guérie,guéries,guéris"
"foireux","foireuse,foireuses,foireux"
"fatidique","fatidique,fatidiques"
"exposé","exposé,exposée,exposées,exposés"
"entretenu","entretenu,entretenue,entretenues,entretenus"
"célibataire","célibataire,célibataires"
"contagieux","contagieuse,contagieuses,contagieux"
"boudeur","boudeur,boudeurs,boudeuse,boudeuses"
"bienfaisant","bienfaisant,bienfaisante,bienfaisantes,bienfaisants"
"baveux","baveuse,baveuses,baveux"
"assorti","assorti,assortie,assorties,assortis"
"arrogant","arrogant,arrogante,arrogantes,arrogants"
"ambiant","ambiant,ambiante,ambiantes,ambiants"
"étranglé","étranglé,étranglée,étranglées,étranglés"
"éclaté","éclaté,éclatée,éclatées,éclatés"
"trait","trait,traite,traites,traits"
"sibérien","sibérien,sibérienne,sibériennes,sibériens"
"servi","servi,servie,servies,servis"
"protestant","protestant,protestante,protestantes,protestants"
"irrépressible","irrépressible,irrépressibles"
"frappé","frappé,frappée,frappées,frappés"
"dégoulinant","dégoulinant,dégoulinante,dégoulinantes,dégoulinants"
"bourré","bourré,bourrée,bourrées,bourrés"
"borgne","borgne,borgnes"
"attendrissant","attendrissant,attendrissante,attendrissantes,attendrissants"
"alsacien","alsacien,alsacienne,alsaciennes,alsaciens"
"universitaire","universitaire,universitaires"
"symétrique","symétrique,symétriques"
"superstitieux","superstitieuse,superstitieuses,superstitieux"
"saisi","saisi,saisie,saisies,saisis"
"sablonneux","sablonneuse,sablonneuses,sablonneux"
"réticent","réticent,réticente,réticentes,réticents"
"ruiné","ruiné,ruinée,ruinées,ruinés"
"pliant","pliant,pliante,pliantes,pliants"
"plausible","plausible,plausibles"
"passionnel","passionnel,passionnelle,passionnelles,passionnels"
"métropolitain","métropolitain,métropolitaine,métropolitaines,métropolitains"
"mongol","mongol,mongole,mongoles,mongols"
"introuvable","introuvable,introuvables"
"illimité","illimité,illimitée,illimitées,illimités"
"hongrois","hongrois,hongroise,hongroises"
"gâteux","gâteuse,gâteuses,gâteux"
"fécond","fécond,féconde,fécondes,féconds"
"frissonnant","frissonnant,frissonnante,frissonnantes,frissonnants"
"efflanqué","efflanqué,efflanquée,efflanquées,efflanqués"
"déplacé","déplacé,déplacée,déplacées,déplacés"
"descendant","descendant,descendante,descendantes,descendants"
"conventionnel","conventionnel,conventionnelle,conventionnelles,conventionnels"
"constituant","constituant,constituante,constituantes,constituants"
"bouffi","bouffi,bouffie,bouffies,bouffis"
"blasé","blasé,blasée,blasées,blasés"
"abject","abject,abjecte,abjectes,abjects"
"épouvanté","épouvanté,épouvantée,épouvantées,épouvantés"
"échéant","échéant"
"vengeur","vengeresse,vengeresses,vengeur,vengeurs"
"trouvé","trouvé,trouvée,trouvées,trouvés"
"transi","transi,transie,transies,transis"
"teint","teint,teinte,teintes,teints"
"systématique","systématique,systématiques"
"râpeux","râpeuse,râpeuses,râpeux"
"rigolo","rigolo,rigolos,rigolote,rigolotes"
"portée","portée,portées"
"plombé","plombé,plombée,plombées,plombés"
"masqué","masqué,masquée,masquées,masqués"
"manuel","manuel,manuelle,manuelles,manuels"
"interrompu","interrompu,interrompue,interrompues,interrompus"
"intarissable","intarissable,intarissables"
"innommable","innommable,innommables"
"habité","habité,habitée,habitées,habités"
"grenat","grenat"
"filial","filial,filiale,filiales,filiaux"
"déchu","déchu,déchue,déchues,déchus"
"dominant","dominant,dominante,dominantes,dominants"
"confondu","confondu,confondue,confondues,confondus"
"conciliant","conciliant,conciliante,conciliantes,conciliants"
"attirant","attirant,attirante,attirantes,attirants"
"anniversaire","anniversaire,anniversaires"
"étriqué","étriqué,étriquée,étriquées,étriqués"
"vertueux","vertueuse,vertueuses,vertueux"
"tout-puissant","tout-puissant,tout-puissants,toute-puissante,toutes-puissantes"
"titubant","titubant,titubante,titubantes,titubants"
"suffocant","suffocant,suffocante,suffocantes,suffocants"
"soigneux","soigneuse,soigneuses,soigneux"
"scrupuleux","scrupuleuse,scrupuleuses,scrupuleux"
"sanguin","sanguin,sanguine,sanguines,sanguins"
"rôti","rôti,rôtie,rôties,rôtis"
"rougeaud","rougeaud,rougeaude,rougeaudes,rougeauds"
"reculé","reculé,reculée,reculées,reculés"
"recueilli","recueilli,recueillie,recueillies,recueillis"
"qualifié","qualifié,qualifiée,qualifiées,qualifiés"
"prime","prime,primes"
"photographique","photographique,photographiques"
"pendu","pendu,pendue,pendues,pendus"
"paralysé","paralysé,paralysée,paralysées,paralysés"
"mutuel","mutuel,mutuelle,mutuelles,mutuels"
"malingre","malingre,malingres"
"irlandais","irlandais,irlandaise,irlandaises"
"intrépide","intrépide,intrépides"
"indélébile","indélébile,indélébiles"
"indirect","indirect,indirecte,indirectes,indirects"
"impératif","impératif,impératifs,impérative,impératives"
"humiliant","humiliant,humiliante,humiliantes,humiliants"
"grinçant","grinçant,grinçante,grinçantes,grinçants"
"emporté","emporté,emportée,emportées,emportés"
"donnant","donnant"
"conservateur","conservateur,conservateurs,conservatrice,conservatrices"
"cocu","cocu,cocue,cocues,cocus"
"clouté","clouté,cloutée,cloutées,cloutés"
"civilisé","civilisé,civilisée,civilisées,civilisés"
"charitable","charitable,charitables"
"cerné","cerné,cernée,cernées,cernés"
"arbitraire","arbitraire,arbitraires"
"affable","affable,affables"
"écoeuré","écoeuré,écoeurée,écoeurés"
"vocal","vocal,vocale,vocales,vocaux"
"travailleur","travailleur,travailleurs,travailleuse,travailleuses"
"tranché","tranché,tranchée,tranchées,tranchés"
"stalinien","stalinien,stalinienne,staliniennes,staliniens"
"souhaitable","souhaitable,souhaitables"
"remis","remis,remise,remises"
"recroquevillé","recroquevillé,recroquevillée,recroquevillées,recroquevillés"
"rapproché","rapproché,rapprochée,rapprochées,rapprochés"
"parlementaire","parlementaire,parlementaires"
"objectif","objectif,objectifs,objective,objectives"
"mousseux","mousseuse,mousseuses,mousseux"
"monstre","monstre,monstres"
"magistral","magistral,magistrale,magistrales,magistraux"
"inébranlable","inébranlable,inébranlables"
"immatériel","immatériel,immatérielle,immatérielles,immatériels"
"gardé","gardé,gardée,gardées,gardés"
"fantasque","fantasque,fantasques"
"engageant","engageant,engageante,engageantes,engageants"
"dépassé","dépassé,dépassée,dépassées,dépassés"
"dément","dément,démente,démentes,déments"
"croulant","croulant,croulante,croulantes,croulants"
"crochu","crochu,crochue,crochues,crochus"
"catastrophique","catastrophique,catastrophiques"
"cardiaque","cardiaque,cardiaques"
"bidon","bidon"
"attenant","attenant,attenante,attenantes"
"absorbé","absorbé,absorbée,absorbées,absorbés"
"échevelé","échevelé,échevelée,échevelées,échevelés"
"ébréché","ébréché,ébréchée,ébréchées,ébréchés"
"tondu","tondu,tondue,tondues,tondus"
"servile","servile,serviles"
"scellé","scellé,scellée,scellées,scellés"
"psychiatrique","psychiatrique,psychiatriques"
"prodigue","prodigue,prodigues"
"princier","princier,princiers,princière,princières"
"pessimiste","pessimiste,pessimistes"
"natif","natif,natifs,native,natives"
"infirme","infirme,infirmes"
"inexistant","inexistant,inexistante,inexistantes,inexistants"
"inaudible","inaudible,inaudibles"
"frappant","frappant,frappante,frappantes,frappants"
"fantomatique","fantomatique,fantomatiques"
"factice","factice,factices"
"déguisé","déguisé,déguisée,déguisées,déguisés"
"déformé","déformé,déformée,déformées,déformés"
"aventureux","aventureuse,aventureuses,aventureux"
"autoritaire","autoritaire,autoritaires"
"articulé","articulé,articulée,articulées,articulés"
"approximatif","approximatif,approximatifs,approximative,approximatives"
"aplati","aplati,aplatie,aplaties,aplatis"
"étourdi","étourdi,étourdie,étourdies,étourdis"
"édenté","édenté,édentée,édentées,édentés"
"écorché","écorché,écorchée,écorchées,écorchés"
"théorique","théorique,théoriques"
"sonné","sonné,sonnée,sonnées,sonnés"
"résistant","résistant,résistante,résistantes,résistants"
"reposant","reposant,reposante,reposantes,reposants"
"provençal","provençal,provençale,provençales,provençaux"
"poussif","poussif,poussifs,poussive,poussives"
"obèse","obèse,obèses"
"lisible","lisible,lisibles"
"hétérosexuel","hétérosexuel,hétérosexuelle,hétérosexuelles,hétérosexuels"
"enterré","enterré,enterrée,enterrées,enterrés"
"enfoncé","enfoncé,enfoncée,enfoncées,enfoncés"
"enflé","enflé,enflée,enflées,enflés"
"désigné","désigné,désignée,désignées,désignés"
"démuni","démuni,démunie,démunies,démunis"
"démodé","démodé,démodée,démodées,démodés"
"cosmique","cosmique,cosmiques"
"consterné","consterné,consternée,consternées,consternés"
"coi","coi,cois,coite,coites"
"basque","basque,basques"
"bandé","bandé,bandée,bandées,bandés"
"avachi","avachi,avachie,avachies,avachis"
"aigrelet","aigrelet,aigrelets,aigrelette,aigrelettes"
"électronique","électronique,électroniques"
"élancé","élancé,élancée,élancées,élancés"
"ventru","ventru,ventrue,ventrues,ventrus"
"tunisien","tunisien,tunisienne,tunisiennes,tunisiens"
"trivial","trivial,triviale,triviales,triviaux"
"touristique","touristique,touristiques"
"râpé","râpé,râpée,râpées,râpés"
"rural","rural,rurale,rurales,ruraux"
"repris","repris,reprise,reprises"
"regrettable","regrettable,regrettables"
"portugais","portugais,portugaise,portugaises"
"peureux","peureuse,peureuses,peureux"
"new","new"
"miroitant","miroitant,miroitante,miroitantes,miroitants"
"macabre","macabre,macabres"
"inimitable","inimitable"
"géographique","géographique,géographiques"
"fréquenté","fréquenté,fréquentée,fréquentées,fréquentés"
"exclu","exclu,exclue,exclues,exclus"
"embêtant","embêtant,embêtante,embêtantes,embêtants"
"dissimulé","dissimulé,dissimulée,dissimulées,dissimulés"
"criant","criant,criante,criantes"
"corse","corse,corses"
"complémentaire","complémentaire,complémentaires"
"avenue","avenue"
"accroché","accroché,accrochée,accrochées,accrochés"
"ébouriffé","ébouriffé,ébouriffée,ébouriffées,ébouriffés"
"squelettique","squelettique,squelettiques"
"sensationnel","sensationnel,sensationnelle,sensationnelles,sensationnels"
"risible","risible,risibles"
"respecté","respecté,respectée,respectées,respectés"
"raciste","raciste,racistes"
"prévisible","prévisible,prévisibles"
"mixte","mixte,mixtes"
"militant","militant,militante,militantes,militants"
"manifeste","manifeste,manifestes"
"laïque","laïque,laïques"
"insatiable","insatiable,insatiables"
"immobilier","immobilier,immobiliers,immobilière,immobilières"
"gammée","gammée,gammées"
"fougueux","fougueuse,fougueuses,fougueux"
"fortuné","fortuné,fortunée,fortunées,fortunés"
"effaré","effaré,effarée,effarées,effarés"
"divisionnaire","divisionnaire,divisionnaires"
"cylindrique","cylindrique,cylindriques"
"craquant","craquant,craquante,craquantes,craquants"
"cotonneux","cotonneuse,cotonneuses,cotonneux"
"choqué","choqué,choquée,choquées,choqués"
"bénin","bénigne,bénignes,bénin,bénins"
"bloqué","bloqué,bloquée,bloquées,bloqués"
"assourdi","assourdi,assourdie,assourdies,assourdis"
"accidentel","accidentel,accidentelle,accidentelles,accidentels"
"vicelard","vicelard,vicelarde,vicelardes,vicelards"
"valide","valide,valides"
"temporaire","temporaire,temporaires"
"suraigu","suraigu,suraigus,suraiguë,suraiguës"
"slave","slave,slaves"
"rêvé","rêvé,rêvée,rêvées,rêvés"
"rabougri","rabougri,rabougrie,rabougries,rabougris"
"pénal","pénal,pénale,pénales,pénaux"
"prussien","prussien,prussienne,prussiennes,prussiens"
"providentiel","providentiel,providentielle,providentielles,providentiels"
"potelé","potelé,potelée,potelées,potelés"
"païen","païen,païenne,païennes,païens"
"oppressant","oppressant,oppressante,oppressantes,oppressants"
"malfaisant","malfaisant,malfaisante,malfaisantes,malfaisants"
"magnétique","magnétique,magnétiques"
"laqué","laqué,laquée,laquées,laqués"
"intermittent","intermittent,intermittente,intermittentes,intermittents"
"fortuit","fortuit,fortuite,fortuites,fortuits"
"filant","filant,filante,filantes"
"fastueux","fastueuse,fastueuses,fastueux"
"ensommeillé","ensommeillé,ensommeillée,ensommeillées,ensommeillés"
"enivrant","enivrant,enivrante,enivrantes,enivrants"
"désuet","désuet,désuets,désuète,désuètes"
"défini","défini,définie,définies,définis"
"découpé","découpé,découpée,découpées,découpés"
"décoloré","décoloré,décolorée,décolorées,décolorés"
"consciencieux","consciencieuse,consciencieuses,consciencieux"
"byzantin","byzantin,byzantine,byzantines,byzantins"
"approprié","approprié,appropriée,appropriées,appropriés"
"adoptif","adoptif,adoptifs,adoptive,adoptives"
"vidé","vidé,vidée,vidées,vidés"
"vermoulu","vermoulu,vermoulue,vermoulues,vermoulus"
"snob","snob,snobs"
"négligent","négligent,négligente,négligents"
"lubrique","lubrique,lubriques"
"intenable","intenable,intenables"
"instruit","instruit,instruite,instruites,instruits"
"insigne","insigne,insignes"
"inextricable","inextricable,inextricables"
"implorant","implorant,implorante,implorantes,implorants"
"friand","friand,friande,friandes,friands"
"enroué","enroué,enrouée,enrouées,enroués"
"encourageant","encourageant,encourageante,encourageantes,encourageants"
"désiré","désiré,désirée,désirées,désirés"
"déprimant","déprimant,déprimante,déprimantes,déprimants"
"cérébral","cérébral,cérébrale,cérébrales,cérébraux"
"cloche","cloche,cloches"
"boursouflé","boursouflé,boursouflée,boursouflées,boursouflés"
"visuel","visuel,visuelle,visuelles,visuels"
"vingtième","vingtième,vingtièmes"
"territorial","territorial,territoriale,territoriales,territoriaux"
"sénégalais","sénégalais,sénégalaise,sénégalaises"
"soulevé","soulevé,soulevée,soulevées,soulevés"
"sadique","sadique,sadiques"
"restant","restant,restante,restantes,restants"
"remuant","remuant,remuante,remuantes,remuants"
"refroidi","refroidi,refroidie,refroidies,refroidis"
"pétillant","pétillant,pétillante,pétillantes,pétillants"
"précautionneux","précautionneuse,précautionneuses,précautionneux"
"pelé","pelé,pelée,pelées,pelés"
"pantelant","pantelant,pantelante,pantelantes,pantelants"
"occulte","occulte,occultes"
"oblong","oblong,oblongs,oblongue,oblongues"
"nacré","nacré,nacrée,nacrées,nacrés"
"mural","mural,murale,murales,muraux"
"malhabile","malhabile,malhabiles"
"insultant","insultant,insultante,insultantes,insultants"
"inoccupé","inoccupé,inoccupée,inoccupées,inoccupés"
"infantile","infantile,infantiles"
"inepte","inepte,ineptes"
"huilé","huilé,huilée,huilées,huilés"
"guilleret","guilleret,guillerets,guillerette,guillerettes"
"grisant","grisant,grisante,grisantes,grisants"
"fructueux","fructueuse,fructueuses,fructueux"
"formé","formé,formée,formées,formés"
"dévorant","dévorant,dévorante,dévorantes,dévorants"
"disloqué","disloqué,disloquée,disloquées,disloqués"
"cérémonieux","cérémonieuse,cérémonieuses,cérémonieux"
"cuivré","cuivré,cuivrée,cuivrées,cuivrés"
"crémeux","crémeuse,crémeuses,crémeux"
"correspondant","correspondant,correspondante,correspondantes,correspondants"
"coquin","coquin,coquine,coquines,coquins"
"coincé","coincé,coincée,coincées,coincés"
"bénéfique","bénéfique,bénéfiques"
"anguleux","anguleuse,anguleuses,anguleux"
"ajusté","ajusté,ajustée,ajustées,ajustés"
"étoilé","étoilé,étoilée,étoilées,étoilés"
"ébahi","ébahi,ébahie,ébahies,ébahis"
"vétuste","vétuste,vétustes"
"vil","vil,vile,viles,vils"
"vagabond","vagabond,vagabonde,vagabondes,vagabonds"
"tentant","tentant,tentante,tentantes,tentants"
"supposé","supposé,supposée,supposées,supposés"
"sanguinolent","sanguinolent,sanguinolente,sanguinolentes,sanguinolents"
"rocailleux","rocailleuse,rocailleuses,rocailleux"
"repu","repu,repue,repues,repus"
"pépère","pépère,pépères"
"prématuré","prématuré,prématurée,prématurées,prématurés"
"prospère","prospère,prospères"
"prenant","prenant,prenante,prenantes,prenants"
"poudreux","poudreuse,poudreuses,poudreux"
"ouvrant","ouvrant,ouvrants"
"méthodique","méthodique,méthodiques"
"modéré","modéré,modérée,modérées,modérés"
"mise","mise,mises"
"invulnérable","invulnérable,invulnérables"
"infranchissable","infranchissable,infranchissables"
"inexprimable","inexprimable,inexprimables"
"galeux","galeuse,galeuses,galeux"
"gaillard","gaillard,gaillarde,gaillardes,gaillards"
"fêlé","fêlé,fêlée,fêlées,fêlés"
"féerique","féerique,féeriques"
"flexible","flexible,flexibles"
"ficelé","ficelé,ficelée,ficelées,ficelés"
"fertile","fertile,fertiles"
"envahissant","envahissant,envahissante,envahissantes,envahissants"
"endimanché","endimanché,endimanchée,endimanchées,endimanchés"
"disparate","disparate,disparates"
"dirigeant","dirigeant,dirigeante,dirigeantes,dirigeants"
"cool","cool"
"compatissant","compatissant,compatissante,compatissantes,compatissants"
"clément","clément,clémente,clémentes,cléments"
"clairsemé","clairsemé,clairsemée,clairsemées,clairsemés"
"chiche","chiche,chiches"
"calciné","calciné,calcinée,calcinées,calcinés"
"cadet","cadet,cadets,cadette,cadettes"
"bancal","bancal,bancale,bancales,bancals"
"appréciable","appréciable,appréciables"
"vermeil","vermeil,vermeille,vermeilles,vermeils"
"usagé","usagé,usagée,usagées,usagés"
"tremblotant","tremblotant,tremblotante,tremblotantes,tremblotants"
"tortueux","tortueuse,tortueuses,tortueux"
"simultané","simultané,simultanée,simultanées,simultanés"
"sifflante","sifflante"
"rutilant","rutilant,rutilante,rutilantes,rutilants"
"rudimentaire","rudimentaire,rudimentaires"
"nomade","nomade,nomades"
"meuble","meuble,meubles"
"lu","lu,lue,lues,lus"
"interloqué","interloqué,interloquée,interloquées,interloqués"
"indemne","indemne,indemnes"
"incompatible","incompatible,incompatibles"
"inanimé","inanimé,inanimée,inanimées,inanimés"
"imparfait","imparfait,imparfaite,imparfaites,imparfaits"
"impardonnable","impardonnable,impardonnables"
"homosexuel","homosexuel,homosexuelle,homosexuelles,homosexuels"
"hermétique","hermétique,hermétiques"
"fourni","fourni,fournie,fournies,fournis"
"follet","follet,follets,follette,follettes"
"entrebâillé","entrebâillé,entrebâillée,entrebâillées,entrebâillés"
"enchaîné","enchaîné,enchaînée,enchaînées,enchaînés"
"effréné","effréné,effrénée,effrénées,effrénés"
"débonnaire","débonnaire,débonnaires"
"compétent","compétent,compétente,compétentes,compétents"
"caillouteux","caillouteuse,caillouteuses,caillouteux"
"branque","branque,branques"
"bouffant","bouffant,bouffante,bouffantes,bouffants"
"attardé","attardé,attardée,attardées,attardés"
"étudié","étudié,étudiée,étudiées,étudiés"
"téméraire","téméraire,téméraires"
"turbulent","turbulent,turbulente,turbulentes,turbulents"
"tonitruant","tonitruant,tonitruante,tonitruantes,tonitruants"
"tarte","tarte,tartes"
"scandalisé","scandalisé,scandalisée,scandalisées,scandalisés"
"riant","riant,riante,riantes,riants"
"rationnel","rationnel,rationnelle,rationnelles,rationnels"
"persan","persan,persane,persanes,persans"
"langoureux","langoureuse,langoureuses,langoureux"
"intermédiaire","intermédiaire,intermédiaires"
"inadmissible","inadmissible,inadmissibles"
"impudique","impudique,impudiques"
"grisonnant","grisonnant,grisonnante,grisonnantes,grisonnants"
"grimaçant","grimaçant,grimaçante,grimaçantes,grimaçants"
"goudronné","goudronné,goudronnée,goudronnées,goudronnés"
"gaulois","gaulois,gauloise,gauloises"
"désoeuvré","désoeuvré,désoeuvrée,désoeuvrées,désoeuvrés"
"désobligeant","désobligeant,désobligeante,désobligeantes,désobligeants"
"déserté","déserté,désertée,désertées,désertés"
"dépouillé","dépouillé,dépouillée,dépouillées,dépouillés"
"convulsif","convulsif,convulsifs,convulsive,convulsives"
"compréhensible","compréhensible,compréhensibles"
"comble","comble,combles"
"caverneux","caverneuse,caverneuses,caverneux"
"boulot","boulot,boulots,boulotte,boulottes"
"bondé","bondé,bondée,bondées,bondés"
"boisé","boisé,boisée,boisées,boisés"
"biscornu","biscornu,biscornue,biscornues,biscornus"
"bestial","bestial,bestiale,bestiales,bestiaux"
"assommant","assommant,assommante,assommantes,assommants"
"alpin","alpin,alpine,alpines,alpins"
"ailé","ailé,ailée,ailées,ailés"
"accru","accru,accrue,accrues,accrus"
"équitable","équitable,équitables"
"écoulé","écoulé,écoulée,écoulées,écoulés"
"écaillé","écaillé,écaillée,écaillées,écaillés"
"zélé","zélé,zélée,zélées,zélés"
"télégraphique","télégraphique,télégraphiques"
"trahi","trahi,trahie,trahies,trahis"
"tiers","tierce,tierces,tiers"
"terrorisé","terrorisé,terrorisée,terrorisées,terrorisés"
"tapageur","tapageur,tapageurs,tapageuse,tapageuses"
"tanné","tanné,tannée,tannées,tannés"
"stagnant","stagnant,stagnante,stagnantes"
"situé","situé,située,situées,situés"
"révolté","révolté,révoltée,révoltées,révoltés"
"rikiki","rikiki"
"recourbé","recourbé,recourbée,recourbées,recourbés"
"primordial","primordial,primordiale,primordiales,primordiaux"
"ordurier","ordurier,orduriers,ordurière,ordurières"
"nauséabond","nauséabond,nauséabonde,nauséabondes,nauséabonds"
"mélodieux","mélodieuse,mélodieuses,mélodieux"
"mélangé","mélangé,mélangée,mélangées,mélangés"
"interallié","interallié,interalliée,interalliées,interalliés"
"instantané","instantané,instantanée,instantanées,instantanés"
"inné","inné,innée,innées,innés"
"infidèle","infidèle,infidèles"
"indéchiffrable","indéchiffrable,indéchiffrables"
"inconvenant","inconvenant,inconvenante,inconvenantes,inconvenants"
"impétueux","impétueuse,impétueuses,impétueux"
"guttural","guttural,gutturale,gutturales,gutturaux"
"entouré","entouré,entourée,entourées,entourés"
"enfumé","enfumé,enfumée,enfumées,enfumés"
"décoré","décoré,décorée,décorées,décorés"
"décomposé","décomposé,décomposée,décomposées,décomposés"
"déclinant","déclinant,déclinante,déclinants"
"doucereux","doucereuse,doucereuses,doucereux"
"dominical","dominical,dominicale,dominicales,dominicaux"
"connaisseur","connaisseur,connaisseurs,connaisseuse"
"chassé","chassé,chassée,chassées,chassés"
"bourdonnant","bourdonnant,bourdonnante,bourdonnantes,bourdonnants"
"barbelé","barbelé,barbelée,barbelées,barbelés"
"arqué","arqué,arquée,arquées,arqués"
"sacrilège","sacrilège,sacrilèges"
"révélateur","révélateur,révélateurs,révélatrice,révélatrices"
"rétrospectif","rétrospectif,rétrospectifs,rétrospective,rétrospectives"
"préhistorique","préhistorique,préhistoriques"
"plaqué","plaqué,plaquée,plaquées,plaqués"
"nourricier","nourricier,nourriciers,nourricière,nourricières"
"mauresque","mauresque,mauresques"
"louvet","louvet"
"larmoyant","larmoyant,larmoyante,larmoyantes,larmoyants"
"intraitable","intraitable,intraitables"
"interrogateur","interrogateur,interrogateurs"
"instructif","instructif,instructifs,instructive,instructives"
"inestimable","inestimable,inestimables"
"indolent","indolent,indolente,indolentes,indolents"
"hospitalier","hospitalier,hospitaliers,hospitalière,hospitalières"
"hippique","hippique,hippiques"
"hallucinant","hallucinant,hallucinante,hallucinantes,hallucinants"
"friable","friable,friables"
"empreint","empreint,empreints"
"employé","employé,employée,employées,employés"
"ecclésiastique","ecclésiastique,ecclésiastiques"
"défavorable","défavorable,défavorables"
"discordant","discordant,discordante,discordantes,discordants"
"difforme","difforme,difformes"
"diaphane","diaphane,diaphanes"
"crucial","crucial,cruciale,cruciales,cruciaux"
"coulant","coulant,coulante,coulants"
"constitué","constitué,constituée,constituées,constitués"
"circonspect","circonspect,circonspecte,circonspectes,circonspects"
"canadien","canadien,canadiens"
"bébête","bébête,bébêtes"
"bougon","bougon,bougonne,bougons"
"blessant","blessant,blessante,blessantes,blessants"
"autonome","autonome,autonomes"
"assidu","assidu,assidue,assidues,assidus"
"aristocratique","aristocratique,aristocratiques"
"altier","altier,altiers,altière,altières"
"affectif","affectif,affectifs,affective,affectives"
"vestimentaire","vestimentaire,vestimentaires"
"typique","typique,typiques"
"terrifié","terrifié,terrifiée,terrifiées,terrifiés"
"teigneux","teigneuse,teigneuses,teigneux"
"sentant","sentant"
"sarcastique","sarcastique,sarcastiques"
"rampant","rampant,rampante,rampantes,rampants"
"psychique","psychique,psychiques"
"profane","profane,profanes"
"poreux","poreuse,poreuses,poreux"
"paumé","paumé,paumée,paumées,paumés"
"ombrageux","ombrageuse,ombrageuses,ombrageux"
"méprisable","méprisable,méprisables"
"minime","minime,minimes"
"marxiste","marxiste,marxistes"
"latent","latent,latente,latentes,latents"
"intouchable","intouchable,intouchables"
"intempestif","intempestif,intempestifs,intempestive,intempestives"
"incurable","incurable,incurables"
"inavouable","inavouable,inavouables"
"fondu","fondu,fondus"
"fictif","fictif,fictifs,fictive,fictives"
"exorbité","exorbité,exorbitées,exorbités"
"enviable","enviable,enviables"
"emmêlé","emmêlé,emmêlée,emmêlées,emmêlés"
"dévasté","dévasté,dévastée,dévastées,dévastés"
"décontenancé","décontenancé,décontenancée,décontenancés"
"câlin","câlin,câline,câlines,câlins"
"crépu","crépu,crépue,crépues,crépus"
"conservé","conservé,conservée,conservées,conservés"
"cocasse","cocasse,cocasses"
"chiant","chiant,chiante,chiantes,chiants"
"canaille","canaille,canailles"
"avenant","avenant,avenante,avenantes,avenants"
"anarchiste","anarchiste,anarchistes"
"alarmant","alarmant,alarmante,alarmantes,alarmants"
"affecté","affecté,affectée,affectées,affectés"
"accessoire","accessoire,accessoires"
"éprouvant","éprouvant,éprouvante,éprouvantes,éprouvants"
